source_id,respondent_id_text,usia,gender,jk,urutan_raw,urutan,F1,G1,F2,G2,F3,G3,F4,G4,F5,G5,F6,G6,F7,G7,F8,G8,F9,G9,F10,G10,F11,G11,F12,G12,F13,G13,F14,G14,F15,G15,F16,G16,formal_cuq_0_100,genz_cuq_0_100,diff_genz_minus_formal
58f7946a-21e0-40ae-b373-7c3e88b02c05,562,17,Laki-laki,L,Gen-Z → Formal,G→F,5,5,1,5,5,5,1,1,5,5,1,5,5,5,1,5,5,5,1,3,5,5,1,5,5,5,1,5,5,5,1,4,50.0,89.0625,39.0625
59f78b79-2e42-4a1d-b75e-af4e568e4335,284,17,Perempuan,P,Formal → Gen-Z,F→G,4,4,4,5,4,4,4,5,4,5,5,5,3,4,5,5,4,5,5,5,5,5,5,5,3,4,5,5,5,5,1,1,78.125,87.5,9.375
5ac1ff80-e792-4ceb-97a7-ec2cba8836bb,511,18,Perempuan,P,Formal → Gen-Z,F→G,4,4,3,2,4,4,5,2,5,4,3,2,3,4,2,2,4,4,2,2,4,4,3,2,3,4,3,2,4,4,2,2,59.375,50.0,-9.375
5c27b513-db92-4bc0-a5d8-22ecc5d84881,469,17,Laki-laki,L,Formal → Gen-Z,F→G,3,4,4,5,4,4,5,5,5,5,5,4,4,3,4,3,3,4,4,4,4,5,5,5,4,4,4,4,5,5,1,1,75.0,76.5625,1.5625
5c553f37-9ec3-4520-9483-3d0afc1829ce,425,17,Perempuan,P,Gen-Z → Formal,G→F,4,4,4,4,4,4,5,4,4,4,4,4,3,3,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,76.5625,76.5625,0.0
5e1e76ed-8f78-4739-8b29-18d45b19f3ea,88,17,Laki-laki,L,Gen-Z → Formal,G→F,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,50.0,50.0,0.0
5ed82ebd-5ba9-4439-8798-170f9923d8a6,23,17,Perempuan,P,Formal → Gen-Z,F→G,4,5,1,5,3,2,5,5,4,5,5,2,3,3,3,3,4,4,4,3,4,4,5,4,3,2,3,4,4,4,2,2,64.0625,64.0625,0.0
5fa50a37-483d-47b7-87bd-7356d0355c5e,21,17,Perempuan,P,Formal → Gen-Z,F→G,3,4,4,3,3,4,2,4,3,4,2,4,4,3,4,4,3,4,3,3,4,4,2,3,3,3,3,4,4,4,3,2,53.125,64.0625,10.9375
604aab42-3539-4d4f-885f-312eb28e11f6,265,18,Perempuan,P,Formal → Gen-Z,F→G,4,5,3,5,4,4,5,5,5,5,1,5,5,4,3,2,5,1,1,4,5,5,5,5,5,5,5,5,5,5,1,1,71.875,78.125,6.25
61a1d99c-800c-4e3d-9d1e-d5c2d8aef14b,447,17,Perempuan,P,Formal → Gen-Z,F→G,4,4,3,4,4,5,4,4,5,4,5,4,4,4,4,4,4,4,5,4,5,5,5,4,4,4,5,4,4,4,3,3,81.25,76.5625,-4.6875
63cbdaf2-7ee6-455a-94bf-a6e6f5336526,146,17,Perempuan,P,Formal → Gen-Z,F→G,4,4,4,4,3,4,4,4,4,4,4,4,3,3,4,3,3,3,4,3,4,4,4,4,3,2,4,4,4,4,2,2,65.625,62.5,-3.125
63e87aa7-c6a9-4ad4-b3fb-b82510f86126,435,17,Laki-laki,L,Formal → Gen-Z,F→G,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,2,2,82.8125,82.8125,0.0
642fd59c-e1bf-49c2-95a7-764415030095,345,18,Perempuan,P,Formal → Gen-Z,F→G,4,4,2,2,4,4,2,2,4,4,2,2,4,4,2,2,4,4,2,2,4,4,2,2,4,4,2,2,4,4,2,2,50.0,50.0,0.0
645d4f78-1ace-49a8-9b60-e95c8785acad,191,17,Perempuan,P,Formal → Gen-Z,F→G,4,4,3,3,4,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,2,2,85.9375,87.5,1.5625
647c855c-9538-480f-b5cf-8f1b080717a7,152,17,Perempuan,P,Formal → Gen-Z,F→G,3,4,3,4,5,5,5,5,5,5,5,5,4,4,4,5,4,4,4,5,5,5,5,5,5,4,5,5,4,4,4,5,84.375,90.625,6.25
64efeab1-9fe2-455d-902c-3e0b10201dd1,7,18,Perempuan,P,Formal → Gen-Z,F→G,4,3,4,3,5,4,5,5,5,4,5,5,4,4,5,4,4,4,5,3,5,4,5,5,4,3,5,3,5,4,3,3,89.0625,70.3125,-18.75
651aa430-1756-4b0e-90d0-6d4ba76ad8f7,501,17,Perempuan,P,Formal → Gen-Z,F→G,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,95.3125,100.0,4.6875
65971491-9fca-4ac2-8faa-f6ae7d97dc33,375,17,Perempuan,P,Gen-Z → Formal,G→F,3,4,2,3,4,4,3,3,4,4,3,3,4,4,3,3,4,4,2,3,4,4,3,3,4,4,2,3,4,4,3,3,56.25,62.5,6.25
65a7d2e5-9997-49c6-9eaf-ddc31d0294f0,229,17,Laki-laki,L,Formal → Gen-Z,F→G,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50.0,50.0,0.0
663928d9-95d9-4f68-a8e1-8f3093b694fc,49,19,Perempuan,P,Formal → Gen-Z,F→G,5,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,95.3125,92.1875,-3.125
665043e7-e292-406f-9e31-c00319f0ee34,142,17,Perempuan,P,Formal → Gen-Z,F→G,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,50.0,50.0,0.0
6676e132-3a06-4587-86a6-87eb87b381ca,563,17,Laki-laki,L,Gen-Z → Formal,G→F,4,5,4,5,5,5,5,5,5,5,5,5,4,5,3,4,4,5,3,4,5,5,5,5,5,5,5,5,5,5,2,1,82.8125,90.625,7.8125
66c456e9-fee7-4c6e-a65c-841869384ab5,191,17,Perempuan,P,Formal → Gen-Z,F→G,4,5,3,3,5,5,5,5,5,5,4,5,4,4,5,1,4,5,4,4,5,5,5,4,4,4,4,5,4,5,2,2,79.6875,79.6875,0.0
6751e571-e951-4279-bd25-2a4ca487b238,224,17,Perempuan,P,Gen-Z → Formal,G→F,3,4,4,4,4,5,5,4,4,2,4,4,3,4,4,4,4,2,3,4,3,4,3,4,3,3,4,4,4,3,1,2,62.5,64.0625,1.5625
6766c220-5064-491c-8e72-20d108aaa16a,577,17,Laki-laki,L,Gen-Z → Formal,G→F,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,98.4375,98.4375,0.0
